token_address	token_id	id	user	status	uri	name	description	image_url	metadata	collection_name	collection_icon_url	fees	created_at	updated_at
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	24047168	0xfd5b3522fae825a0b65a3c8c052bbb1b0f37592d6b20d1f50a98a2eaded9845b	0x0b320d3e075e9cdc1219a1362100929d1867a1b2	imx		Trial of the Underworld		https://card.godsunchained.com/?id=918&q=4	"{""effect"":""Summon a random 5-mana creature from either void to your side of the board.\nRepeat for 6, 7, and 8 mana.\nGive soulless to each of your creatures."",""god"":""death"",""image"":""https://card.godsunchained.com/?id=918&q=4"",""mana"":8,""name"":""Trial of the Underworld"",""proto"":918,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""}]"	2021-03-29 16:15:54.898	2021-12-06 19:43:44.226
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	25276447	0xcd472b4ab0b05a250dbdf0e78e64e182c726828af7ec615e1ce351f16a3aa7ee	0x111aa7361287dcacfd9f9ec57fbebd6926faee64	imx		Trial of the Underworld		https://card.godsunchained.com/?id=918&q=4	"{""effect"":""Summon a random 5-mana creature from either void to your side of the board.\nRepeat for 6, 7, and 8 mana.\nGive soulless to each of your creatures."",""god"":""death"",""image"":""https://card.godsunchained.com/?id=918&q=4"",""mana"":8,""name"":""Trial of the Underworld"",""proto"":918,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-29 19:51:16.326	2021-12-06 19:44:50.302
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	27467812	0x5e4f1b925397e4c4d362dd0a725b33bf8c2c44a0472a024d11e9c93fabfcbf38	0xdde91e2813fe05f31a9cf3b894a80fc0ef072530	imx		Neferu's Will		https://card.godsunchained.com/?id=924&q=4	"{""effect"":""Target one of your creatures. Your other creatures are destroyed. Give the survivor overkill, and +2/+2 for each creature destroyed."",""god"":""death"",""image"":""https://card.godsunchained.com/?id=924&q=4"",""mana"":5,""name"":""Neferu's Will"",""proto"":924,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 07:36:26.649	2021-12-06 19:45:29.289
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	23734033	0xd9e7e46fe7f835c3ed3cc5111d12dc10d6f36f942500882f7082fbd551d7a342	0x4e8b09db7b27b824c67b6767984910373999a657	imx		Necronomics		https://card.godsunchained.com/?id=804&q=3	"{""effect"":""Deal 5 damage to your god and refresh 5 mana."",""god"":""death"",""image"":""https://card.godsunchained.com/?id=804&q=3"",""mana"":1,""name"":""Necronomics"",""proto"":804,""quality"":""Shadow"",""rarity"":""rare"",""set"":""trial"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":240,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":80,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":80,""type"":""royalty""}]"	2021-03-28 01:21:59.303	2021-12-06 20:03:33.016
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	23301762	0x2557c8bff995203b9e38ffe512f78a8449e53a753990c36c2020196679efe841	0x475c5347bf9a9b3204a5f62e92290dbad42e4ac0	imx		Militant Gladiator		https://card.godsunchained.com/?id=888&q=4	"{""attack"":4,""effect"":""Roar: If you have no spells in your void, give this creature +4/+1."",""god"":""neutral"",""health"":4,""image"":""https://card.godsunchained.com/?id=888&q=4"",""mana"":5,""name"":""Militant Gladiator"",""proto"":888,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 12:43:51.898	2021-12-06 20:07:20.925
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	29095189	0xc9bf8438d3a4c4527aca82545ffad2d71b898e8cefff711e1394c69a0a973116	0x8bbe743d57acb00e2f555c12fc5c752b069b9bee	imx		Student of Blades		https://card.godsunchained.com/?id=902&q=4	"{""attack"":3,""effect"":""After a friendly creature attacks, gain 3 favor."",""god"":""neutral"",""health"":3,""image"":""https://card.godsunchained.com/?id=902&q=4"",""mana"":3,""name"":""Student of Blades"",""proto"":902,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""tribe"":""olympian"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 17:27:56.982	2021-12-06 20:08:05.779
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	24052028	0x5f1775c144895bf854a24efd77fa2a3121c9b148589c65b272e1248f55700a66	0x9940cd71bc8f0dcab3be1e8784a7698758028a75	imx		Divine Messenger		https://card.godsunchained.com/?id=948&q=4	"{""attack"":7,""effect"":""Roar: If you have 80 favor or more, give +5/+5 and ward to each creature in your deck."",""god"":""neutral"",""health"":7,""image"":""https://card.godsunchained.com/?id=948&q=4"",""mana"":7,""name"":""Divine Messenger"",""proto"":948,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""tribe"":""aether"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-30 05:50:09.840	2021-12-06 20:21:42.449
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	29720451	0xda51fbefd07d23198a6ce238f3ab7958459bf3f1c7277c2632fc98a4a8d7116a	0x03d51b4ecfc569b809aa81ca42c03fb84f61d1ee	imx		Student of Blades		https://card.godsunchained.com/?id=902&q=4	"{""attack"":3,""effect"":""After a friendly creature attacks, gain 3 favor."",""god"":""neutral"",""health"":3,""image"":""https://card.godsunchained.com/?id=902&q=4"",""mana"":3,""name"":""Student of Blades"",""proto"":902,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""tribe"":""olympian"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""}]"	2021-03-29 16:19:09.487	2021-12-06 20:57:19.228
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	22507630	0x5830a683ef0d2b9fa5ec16cb0533e45e461983741df8f4d82ca5c36ecac7cba2	0x0f94e2a44ced2a368da8a1edeaa337f13a8560d0	imx		Desert Mercenary		https://card.godsunchained.com/?id=891&q=4	"{""attack"":3,""effect"":""Roar: Reduce to 1 the cost of each Guild creature in your hand with cost 2 or 3."",""god"":""neutral"",""health"":3,""image"":""https://card.godsunchained.com/?id=891&q=4"",""mana"":3,""name"":""Desert Mercenary"",""proto"":891,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""tribe"":""guild"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-29 18:37:52.568	2021-12-06 20:59:12.742
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	27272545	0xd82ff096cef14812b5d2463e1bb86b13393ad0088e1a693f546bd197b28bebb0	0x992ad9f20b24e8916ab4086d3a2dda545bebe6fe	imx		Militant Gladiator		https://card.godsunchained.com/?id=888&q=4	"{""attack"":4,""effect"":""Roar: If you have no spells in your void, give this creature +4/+1."",""god"":""neutral"",""health"":4,""image"":""https://card.godsunchained.com/?id=888&q=4"",""mana"":5,""name"":""Militant Gladiator"",""proto"":888,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""}]"	2021-03-30 22:47:57.929	2021-12-06 20:59:18.649
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	31723475	0x8abeb06a78c46cc385ba8969ebe89e17e5d895020b013e3105f8d4185f16f3df	0x88e6c88d262b7c6d90a29ff11862e4003f1a2e46	imx		Student of Blades		https://card.godsunchained.com/?id=902&q=4	"{""attack"":3,""effect"":""After a friendly creature attacks, gain 3 favor."",""god"":""neutral"",""health"":3,""image"":""https://card.godsunchained.com/?id=902&q=4"",""mana"":3,""name"":""Student of Blades"",""proto"":902,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""tribe"":""olympian"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 09:25:32.026	2021-12-06 20:59:59.596
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	23921409	0x58fff9ddac9eceacf9f49787d0ff725a71466e388526634bd2f483b61d57e3e6	0x17a985095bd612a9b6278f8dd8a6d91ec79dd81e	imx		Student of Blades		https://card.godsunchained.com/?id=902&q=4	"{""attack"":3,""effect"":""After a friendly creature attacks, gain 3 favor."",""god"":""neutral"",""health"":3,""image"":""https://card.godsunchained.com/?id=902&q=4"",""mana"":3,""name"":""Student of Blades"",""proto"":902,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""tribe"":""olympian"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 07:07:39.774	2021-12-06 21:01:24.690
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	31973286	0x50a600a1e8a524c79a1fa055243c0c07822d5de391f65b4655796bd22b3c6b91	0xac78211b7ed990f6fb1e3461de8f6a5ec0e5b322	imx		Divine Messenger		https://card.godsunchained.com/?id=948&q=4	"{""attack"":7,""effect"":""Roar: If you have 80 favor or more, give +5/+5 and ward to each creature in your deck."",""god"":""neutral"",""health"":7,""image"":""https://card.godsunchained.com/?id=948&q=4"",""mana"":7,""name"":""Divine Messenger"",""proto"":948,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""tribe"":""aether"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 15:12:27.257	2021-12-06 21:02:47.761
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	31562918	0x42d0e15478caede61c9e346f08ea67327a6f482ce4a499b5c032767ffc584369	0xbf858eb9a2e69391d725fe915542967d19571b93	imx		Cruel Overseer		https://card.godsunchained.com/?id=810&q=4	"{""attack"":3,""effect"":""At the end of your turn, if your god has 15 health or less, summon two 1/1 Implings."",""god"":""death"",""health"":4,""image"":""https://card.godsunchained.com/?id=810&q=4"",""mana"":3,""name"":""Cruel Overseer"",""proto"":810,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""tribe"":""nether"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-29 17:07:23.450	2021-12-06 21:45:27.751
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	28856390	0x645e465232699f9baab1f0977b8d36fc19a92cc478033a7b9d142975a188fd91	0x475c5347bf9a9b3204a5f62e92290dbad42e4ac0	imx		Frumentarii Researcher		https://card.godsunchained.com/?id=887&q=4	"{""attack"":2,""effect"":""After you summon a Mystic, deal 2 damage to a random enemy character."",""god"":""neutral"",""health"":4,""image"":""https://card.godsunchained.com/?id=887&q=4"",""mana"":3,""name"":""Frumentarii Researcher"",""proto"":887,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""tribe"":""mystic"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 21:30:20.902	2021-12-06 21:52:39.325
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	28887552	0x177a8d4be23b08a056101ed1c5b32e516854dd0c9f68283086f8b0cf20c7ba6c	0x475c5347bf9a9b3204a5f62e92290dbad42e4ac0	imx		Parthene Guardian		https://card.godsunchained.com/?id=893&q=4	"{""attack"":1,""effect"":""Frontline. \nRoar: Summon a Parthene Guardian. \nAfterlife: Give ward to each friendly Olympian."",""god"":""neutral"",""health"":1,""image"":""https://card.godsunchained.com/?id=893&q=4"",""mana"":2,""name"":""Parthene Guardian"",""proto"":893,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""tribe"":""olympian"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""}]"	2021-03-29 01:36:50.851	2021-12-06 21:55:01.907
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	22513620	0xd6eca414b106ba3da124368ae096e10e34d224cc59e4017d7eae4fd25016f4db	0x91fe4f7fdcd2e4732fdc28fd41eff0c022de0188	imx		Frumentarii Researcher		https://card.godsunchained.com/?id=887&q=4	"{""attack"":2,""effect"":""After you summon a Mystic, deal 2 damage to a random enemy character."",""god"":""neutral"",""health"":4,""image"":""https://card.godsunchained.com/?id=887&q=4"",""mana"":3,""name"":""Frumentarii Researcher"",""proto"":887,""quality"":""Meteorite"",""rarity"":""rare"",""set"":""trial"",""tribe"":""mystic"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""}]"	2021-03-30 05:59:41.413	2021-12-06 22:03:20.842
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	22633758	0x1dfcc6df8ca27b4ca018bc113cf793d465281a1c6517692a23bb8b4fedf69d12	0x2e77cf8e5536732627544d13edceb16dec748763	imx		Soul Shatter		https://card.godsunchained.com/?id=931&q=4	"{""effect"":""Destroy target creature\nwith mana cost 3 or less."",""god"":""death"",""image"":""https://card.godsunchained.com/?id=931&q=4"",""mana"":3,""name"":""Soul Shatter"",""proto"":931,""quality"":""Meteorite"",""rarity"":""common"",""set"":""trial"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 11:21:00.869	2021-12-07 02:09:47.288
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	23295341	0x565a8b57a8595cc8180881d8e50c03adce9ae613a66253b85e146c36cc175ac5	0x475c5347bf9a9b3204a5f62e92290dbad42e4ac0	imx		Undead Chimera		https://card.godsunchained.com/?id=808&q=4	"{""attack"":3,""effect"":""After this creature attacks & Roar: deal 2 damage to each god."",""god"":""death"",""health"":5,""image"":""https://card.godsunchained.com/?id=808&q=4"",""mana"":4,""name"":""Undead Chimera"",""proto"":808,""quality"":""Meteorite"",""rarity"":""common"",""set"":""trial"",""tribe"":""nether"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 10:53:52.076	2021-12-07 02:15:54.828
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	28261890	0x233ccf6185d47932b335210dc3946e4dcfe01493025282c76ceb2c8348a3f471	0x40aa3ce408c6bf7e170a26b0af36e549a84eb6da	imx		Soul Shatter		https://card.godsunchained.com/?id=931&q=4	"{""effect"":""Destroy target creature\nwith mana cost 3 or less."",""god"":""death"",""image"":""https://card.godsunchained.com/?id=931&q=4"",""mana"":3,""name"":""Soul Shatter"",""proto"":931,""quality"":""Meteorite"",""rarity"":""common"",""set"":""trial"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 13:46:44.161	2021-12-07 02:17:26.233
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	30224295	0x4eb108e4c670392c408bf5dd57bb6dc28a49e59746db3a4b021ddba6328458a4	0xcb84517530f46be004e484dd1a6de59124ff88fc	imx		Undead Chimera		https://card.godsunchained.com/?id=808&q=4	"{""attack"":3,""effect"":""After this creature attacks & Roar: deal 2 damage to each god."",""god"":""death"",""health"":5,""image"":""https://card.godsunchained.com/?id=808&q=4"",""mana"":4,""name"":""Undead Chimera"",""proto"":808,""quality"":""Meteorite"",""rarity"":""common"",""set"":""trial"",""tribe"":""nether"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 14:53:57.836	2021-12-07 02:20:37.973
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	28865743	0x338705ec7763ea2775609c7a8e5e1e5874e4a5228cb928ef96b749e2d61515ce	0x475c5347bf9a9b3204a5f62e92290dbad42e4ac0	imx		Undead Chimera		https://card.godsunchained.com/?id=808&q=4	"{""attack"":3,""effect"":""After this creature attacks & Roar: deal 2 damage to each god."",""god"":""death"",""health"":5,""image"":""https://card.godsunchained.com/?id=808&q=4"",""mana"":4,""name"":""Undead Chimera"",""proto"":808,""quality"":""Meteorite"",""rarity"":""common"",""set"":""trial"",""tribe"":""nether"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 22:48:59.325	2021-12-07 02:21:03.032
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	26287300	0x3c07095e0aa859be709e1e2dc186d571764c1b18823336cf99fc3bfa2acb4703	0xa0fec1a6b8453873041c7529906de5c1acc1b26a	imx		Priestess of Takhat		https://card.godsunchained.com/?id=930&q=4	"{""attack"":2,""effect"":""Whenever another Anubian dies, deal 2 damage to your opponent’s god."",""god"":""death"",""health"":2,""image"":""https://card.godsunchained.com/?id=930&q=4"",""mana"":1,""name"":""Priestess of Takhat"",""proto"":930,""quality"":""Meteorite"",""rarity"":""common"",""set"":""trial"",""tribe"":""anubian"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 20:15:38.283	2021-12-07 02:36:50.772
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	28195051	0x67c29e64b6ae9202f7e7b0f9dfbebcee08326f4dc88ee86620fe33cdeb89dabb	0xd314749c5e91e5ee11d0e5f5cb88ddbbd755f0dd	imx		Priestess of Takhat		https://card.godsunchained.com/?id=930&q=4	"{""attack"":2,""effect"":""Whenever another Anubian dies, deal 2 damage to your opponent’s god."",""god"":""death"",""health"":2,""image"":""https://card.godsunchained.com/?id=930&q=4"",""mana"":1,""name"":""Priestess of Takhat"",""proto"":930,""quality"":""Meteorite"",""rarity"":""common"",""set"":""trial"",""tribe"":""anubian"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""}]"	2021-03-29 17:59:53.402	2021-12-07 02:39:09.755
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	22574091	0x2484696e873f6b1a0e4a659eb1185c2c370562b97c1a5df5d368f9efae99d9e7	0x34cd0a82a26204d2356cc7d052b178b68cc307fc	imx		Forbidden Experiment		https://card.godsunchained.com/?id=802&q=4	"{""effect"":""Destroy one of your creatures to summon a 3/2 Experimental Outcome."",""god"":""death"",""image"":""https://card.godsunchained.com/?id=802&q=4"",""mana"":1,""name"":""Forbidden Experiment"",""proto"":802,""quality"":""Meteorite"",""rarity"":""common"",""set"":""trial"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""},{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""}]"	2021-03-28 00:40:12.159	2021-12-07 02:42:43.702
0xacb3c6a43d15b907e8433077b6d38ae40936fe2c	28883305	0x7fadd4a5cb5b620548714313c9d0b80ee73112714beee0f021e956e50eade189	0x475c5347bf9a9b3204a5f62e92290dbad42e4ac0	imx		Forbidden Experiment		https://card.godsunchained.com/?id=802&q=4	"{""effect"":""Destroy one of your creatures to summon a 3/2 Experimental Outcome."",""god"":""death"",""image"":""https://card.godsunchained.com/?id=802&q=4"",""mana"":1,""name"":""Forbidden Experiment"",""proto"":802,""quality"":""Meteorite"",""rarity"":""common"",""set"":""trial"",""type"":""card""}"	Gods Unchained	https://images.godsunchained.com/misc/gu-sigel.png	"[{""address"":""0x5a88c463e9342857ed8f47e4efb1861b80198910"",""percentage"":100,""type"":""royalty""},{""address"":""0x43d6c1b85579dacab253a82be40a2f19113ca9c4"",""percentage"":100,""type"":""royalty""},{""address"":""0x7b31c77f126421206690dc2e52c0fd4cf7275af5"",""percentage"":300,""type"":""royalty""}]"	2021-03-29 01:25:28.999	2021-12-07 02:58:04.616
